Close,High,Low,Open,Volume,Date
25.93598747,26.24461576,25.70846028,26.12521993,211612000,8/6/2015
26.02383995,26.18829192,25.79405956,25.81208203,154681600,8/7/2015
26.96999359,27.03081724,26.25136392,26.25136392,219806400,8/10/2015
25.56653595,26.62307942,25.53049274,26.5397268,388331200,8/11/2015
25.96076202,26.0013117,24.69696566,25.3502653,404870000,8/12/2015
25.94048882,26.22208335,25.80307055,26.14098399,194143200,8/13/2015
26.12296486,26.20181099,25.68367802,25.75351292,171718000,8/14/2015
26.39328957,26.50367413,26.01933125,26.14098028,163538800,8/17/2015
26.24461174,26.45637139,26.13422716,26.22884251,138242800,8/18/2015
25.90895462,26.24911964,25.83461324,26.15450427,193146000,8/19/2015
25.37730217,25.76027009,25.14752005,25.69944642,274006400,8/20/2015
23.82515335,25.20834571,23.80037289,24.87719023,513102000,8/21/2015
23.23042107,24.50998657,20.72535571,21.37189732,648825200,8/24/2015
23.37009239,25.03037433,23.31602672,25.03037433,414406400,8/25/2015
24.71048737,24.75554181,23.66520845,24.12476928,387098400,8/26/2015
25.4381218,25.51020992,24.78482217,25.28268279,338464400,8/27/2015
25.52147865,25.52598341,25.12724626,25.26916931,212657600,8/28/2015
25.40208054,25.80081765,25.23087058,25.23762857,224917200,8/31/2015
24.26669312,25.20383892,24.18559374,24.81411301,307383600,9/1/2015
25.30746651,25.30746651,24.58433185,24.83213645,247555200,9/2/2015
24.86367226,25.40658564,24.78933089,25.3412555,212935600,9/3/2015
24.6158638,24.88168907,24.44465558,24.54828215,199985200,9/4/2015
25.30070686,25.35702577,24.85240882,25.17455305,219374400,9/8/2015
24.81411171,25.68592732,24.72850587,25.6273569,340043200,9/9/2015
25.35928345,25.51922898,24.75779779,24.84114869,251571200,9/10/2015
25.72873116,25.72873116,25.17680651,25.18356451,199662000,9/11/2015
25.97652817,26.33246402,25.87515484,26.26262913,233453600,9/14/2015
26.19504929,26.25136819,25.77603649,26.11620316,173364800,9/15/2015
26.22433662,26.25362184,26.00581899,26.1882917,148694000,9/16/2015
25.66339874,26.24235703,25.61834431,26.05537957,256450400,9/17/2015
25.55752182,25.7490075,25.2015876,25.2781805,297141200,9/18/2015
25.95400429,25.99004921,25.6048281,25.60707962,200888000,9/21/2015
25.5462532,25.7219679,25.34800958,25.54174673,201384800,9/22/2015
25.75351334,25.84362394,25.52373292,25.59807258,143026800,9/23/2015
25.90669441,26.01933221,25.31422019,25.51246211,200878000,9/24/2015
25.84136581,26.28741229,25.68592509,26.23109339,224607600,9/25/2015
25.32998848,25.80982488,25.32998848,25.64762618,208436000,9/28/2015
24.56856346,25.5710412,24.29823335,25.41785368,293461600,9/29/2015
24.84790611,25.12724745,24.49422339,24.81861918,265892000,9/30/2015
24.68569565,24.69470688,24.17431918,24.57080463,255716400,10/1/2015
24.86592102,25.00784575,24.22839236,24.33201893,232079200,10/2/2015
24.95602989,25.08894339,24.57080883,24.75328151,208258800,10/5/2015
25.07542801,25.17229659,24.72850336,24.92224052,192787200,10/6/2015
24.95602989,25.17905225,24.64740343,25.17229425,187062400,10/7/2015
24.66768837,24.82312915,24.37708252,24.82312915,247918400,10/8/2015
25.25789833,25.29394153,24.66542246,24.78031349,211064400,10/9/2015
25.14075661,25.39982389,25.1047134,25.39531913,121868800,10/12/2015
25.18356705,25.33224809,24.93351092,24.96504937,132197200,10/13/2015
24.82762909,25.12273964,24.68119957,25.0709272,177849600,10/14/2015
25.1993351,25.25340077,24.89070683,24.98982867,150694000,10/15/2015
25.01460838,25.2308728,24.89971732,25.18131188,156930400,10/16/2015
25.17005539,25.17456015,24.80510813,24.96054891,119036800,10/19/2015
25.62961006,25.71972067,24.96504758,25.08219016,195871200,10/20/2015
25.6273613,26.03736296,25.61384359,25.68142698,167180800,10/21/2015
26.01934052,26.01934052,25.70395423,25.75576839,166616400,10/22/2015
26.82582664,26.85961834,26.20631857,26.28966946,237467600,10/23/2015
25.96977425,26.61180945,25.88867488,26.6005467,265335200,10/26/2015
25.80532646,26.25362453,25.67917093,25.99681042,279537600,10/27/2015
26.86862564,26.87538535,26.14549102,26.34148145,342205600,10/28/2015
27.15247726,27.1885222,26.64335375,26.74022236,204909200,10/29/2015
26.92043495,27.30790927,26.90917048,27.25609512,197461200,10/30/2015
27.2988987,27.33944838,26.94521606,27.21329458,128813200,11/2/2015
27.61203194,27.81928509,27.19076592,27.21104162,182076000,11/3/2015
27.48363113,27.89363278,27.398027,27.73819202,179544400,11/4/2015
27.3569355,27.7573812,27.18951841,27.56733873,158210800,11/5/2015
27.38860512,27.55828506,27.28906072,27.3999178,132169200,11/6/2015
27.27775002,27.55828706,27.160106,27.36598346,135485600,11/9/2015
26.4180336,26.71214617,26.25740347,26.44744589,236511600,11/10/2015
26.26871872,26.56509248,26.06510243,26.32754159,180872000,11/11/2015
26.18048668,26.42935027,26.16464995,26.30265646,130102400,11/12/2015
25.41579437,26.14655015,25.39995765,26.06284075,183249600,11/13/2015
25.8320713,25.84564515,25.11262837,25.19859891,152426800,11/16/2015
25.72122002,26.02890648,25.63751062,25.99949418,110467600,11/17/2015
26.53568077,26.58092807,26.1307111,26.18953396,186698800,11/18/2015
26.87278557,27.09223863,26.41578155,26.61487212,173183200,11/19/2015
26.99042511,27.13069277,26.8886161,26.96779974,137148400,11/20/2015
26.63975525,27.08771113,26.54699604,26.98363923,129930000,11/23/2015
26.89540291,27.00173595,26.49722186,26.54473204,171212800,11/24/2015
26.70309639,26.97458532,26.67820986,26.97005955,85553200,11/25/2015
26.65332413,26.78906946,26.60581395,26.76192005,52185600,11/27/2015
26.76418495,27.01531142,26.6397523,26.6940494,156721200,11/30/2015
26.54699326,26.87956624,26.43839905,26.86599239,139409600,12/1/2015
26.30717659,26.72119604,26.2619293,26.54699034,133546400,12/2/2015
26.0628376,26.42255996,25.84112345,26.36826287,166278000,12/3/2015
26.92933464,26.97910769,26.04247466,26.08319791,231108000,12/4/2015
26.75966263,27.11712219,26.65332957,26.91803164,128336800,12/7/2015
26.74834824,26.83205591,26.4383989,26.58771636,137238000,12/8/2015
26.15786743,26.62618413,26.03569763,26.61487144,185445600,12/9/2015
26.28228951,26.4564952,26.13297206,26.25287894,116850800,12/10/2015
25.60583878,26.10582888,25.53117917,26.06058158,187544800,12/11/2015
25.44746971,25.49271701,24.83888371,25.37959704,257274800,12/14/2015
24.9972477,25.51986307,24.96557425,25.32529661,213292400,12/15/2015
25.18955803,25.33661436,24.61491001,25.128474,224954000,12/16/2015
24.65563011,25.39543398,24.65563011,25.34339803,179091200,12/17/2015
23.98821831,24.77779514,23.93844525,24.63979038,385813200,12/18/2015
24.28233528,24.29138509,23.88415247,24.27102259,190362400,12/21/2015
24.2597084,24.37056549,24.08323981,24.29816878,131157600,12/22/2015
24.5719223,24.62621941,24.25292313,24.26875986,130629600,12/23/2015
24.44069862,24.66015163,24.42259902,24.66015163,54281600,12/24/2015
24.16695213,24.36378152,24.0221587,24.34115614,106816800,12/28/2015
24.60133362,24.75743975,24.1760031,24.19862675,123724800,12/29/2015
24.28007317,24.5922837,24.24839971,24.56513601,100855200,12/30/2015
23.81401443,24.21445833,23.71446832,24.20993429,163649200,12/31/2015
23.8343792,23.83890496,23.07647568,23.2144822,270597600,1/4/2016
23.2371006,23.94749377,23.16922966,23.92487012,223164000,1/5/2016
22.78235817,23.16018013,22.59458036,22.75068472,273829600,1/6/2016
21.82084084,22.65340386,21.8163168,22.32535665,324377600,1/7/2016
21.93622208,22.42263824,21.89097478,22.29594444,283192000,1/8/2016
22.29141998,22.41132687,22.02219391,22.3909661,198957600,1/11/2016
22.61493874,22.78009461,22.36154944,22.74842117,196616800,1/12/2016
22.0335083,22.89322079,22.01314753,22.69639141,249758400,1/13/2016
22.51539421,22.73258603,21.66020766,22.16246052,252680400,1/14/2016
21.97468567,22.10590525,21.57424172,21.76428245,319335600,1/15/2016
21.86835289,22.31856988,21.60591374,22.26427278,212350800,1/19/2016
21.89776421,22.21450047,21.13533498,21.51541815,289337600,1/20/2016
21.7869072,22.14436499,21.47922074,21.95884831,208646000,1/21/2016
22.94525528,22.95430508,22.25522447,22.31404561,263202000,1/22/2016
22.49730301,22.97014371,22.44526706,22.96788083,207178000,1/25/2016
22.6217308,22.82308421,22.18735054,22.60815696,300308000,1/26/2016
21.13533401,21.86156399,21.11723441,21.72808326,533478800,1/27/2016
21.28692055,21.38420382,20.90231324,21.21904958,222715200,1/28/2016
22.02218819,22.02218819,21.34573146,21.44527755,257666000,1/29/2016
21.8163147,21.8796616,21.58328786,21.8253645,163774000,2/1/2016
21.37515068,21.72808444,21.32990166,21.58781505,149428800,2/2/2016
21.79821587,21.90907294,21.28465201,21.49279232,183857200,2/3/2016
21.97336578,22.13941786,21.65263743,21.80504028,185886800,2/4/2016
21.38649559,22.04615175,21.31143263,21.95516439,185672400,2/5/2016
21.61169243,21.76864386,21.16358108,21.18405232,216085600,2/8/2016
21.60714722,21.82324248,21.36603211,21.44792059,177324800,2/9/2016
21.443367,21.91649997,21.40469793,21.81868884,169374400,2/10/2016
21.31371117,21.54572907,21.06122202,21.33418415,200298800,2/11/2016
21.37966919,21.4956781,21.15675202,21.42516373,161405600,2/12/2016
21.98246765,22.03023564,21.52070872,21.61396953,196231600,2/16/2016
22.31912804,22.33959929,21.87101646,21.98929888,179452800,2/17/2016
21.89602661,22.49426564,21.85735581,22.48289157,156084000,2/18/2016
21.84598732,22.00976426,21.79139558,21.83688841,141496800,2/19/2016
22.03705597,22.04160629,21.81868733,21.90739953,137123200,2/22/2016
21.53890038,21.95061604,21.50705506,21.92786963,127770400,2/23/2016
21.85962677,21.92331739,21.22726739,21.37739677,145022800,2/24/2016
22.0097599,22.0097599,21.66628343,21.84825816,110330800,2/25/2016
22.04388618,22.29637363,21.96882146,22.10985026,115964400,2/26/2016
21.99383545,22.34413564,21.98473654,22.03250451,140865200,2/29/2016
22.86731911,22.92191085,22.15989468,22.212213,201628400,3/1/2016
22.91735077,22.94919608,22.6648617,22.86275905,132678400,3/2/2016
23.08795738,23.13572536,22.84911575,22.87868764,147822800,3/3/2016
23.43143272,23.59975822,23.05838608,23.28585363,184220400,3/4/2016
23.17211723,23.39048585,22.96512095,23.29039958,143315600,3/7/2016
22.98104858,23.14710068,22.83774464,22.92418169,126247600,3/8/2016
23.00152397,23.10615886,22.80817513,23.04474163,108806800,3/9/2016
23.01288795,23.25627813,22.78087185,23.06748141,134054400,3/10/2016
23.26082993,23.26537851,23.08795412,23.2562796,109632800,3/11/2016
23.31997681,23.40869076,23.15165127,23.18122317,100304400,3/14/2016
23.78855324,23.9250334,23.62250119,23.64752275,160270800,3/15/2016
24.10473061,24.18206872,23.79082435,23.79537468,153214000,3/16/2016
24.06607437,24.21847726,23.87500067,24.00238198,137682800,3/17/2016
24.09336281,24.22529441,23.92731247,24.18889876,176820800,3/18/2016
24.09109688,24.48689006,23.91594584,24.09564547,142010800,3/21/2016
24.27534103,24.40499749,23.93186449,23.94096341,129777600,3/22/2016
24.14113045,24.3549505,24.08881388,24.22074548,102814000,3/23/2016
24.0364933,24.16842488,23.85906891,23.99100049,104532000,3/24/2016
23.92731476,24.15478233,23.89774286,24.11156294,77645600,3/28/2016
24.49370766,24.51872923,23.85679778,23.85907294,124760400,3/29/2016
24.92135048,25.11697276,24.70298178,24.71435586,182404400,3/30/2016
24.7916832,24.99867946,24.76666163,24.95773524,103553600,3/31/2016
25.01915359,25.02142876,24.6119865,24.74391809,103496000,4/1/2016
25.27619553,25.51958574,25.08284671,25.1169672,149424800,4/4/2016
24.97821426,25.18748576,24.88950205,24.90997503,106314800,4/5/2016
25.2397995,25.24434982,24.83945612,25.07374916,105616400,4/6/2016
24.68932724,25.11696559,24.59379129,25.01005557,127207600,4/7/2016
24.7166214,24.96910875,24.60516107,24.77348828,94326800,4/8/2016
24.79851532,25.16018968,24.75529766,24.78714298,117630000,4/11/2016
25.12151718,25.13516468,24.71662521,24.87130148,108929200,4/12/2016
25.48546982,25.55370906,25.20341048,25.20341048,133029200,4/13/2016
25.49911499,25.5650808,25.32396572,25.38993153,101895600,4/14/2016
24.9873085,25.54460501,24.96001351,25.50138562,187756000,4/15/2016
24.44821739,24.78259329,24.32538468,24.76894579,243286000,4/18/2016
24.31855202,24.56649077,24.16387404,24.53919404,129539600,4/19/2016
24.36859703,24.58696566,24.12520683,24.25713842,122444000,4/20/2016
24.10473061,24.32309919,24.00236919,24.32309919,126210000,4/21/2016
24.0387764,24.22075117,23.79766129,23.88637352,134732400,4/22/2016
23.90229034,24.03194678,23.77263391,23.88409252,112126400,4/25/2016
23.73624039,23.95233562,23.63615584,23.63615584,224064800,4/26/2016
22.2508812,22.45332723,21.76410066,21.83689022,458408400,4/27/2016
21.57073975,22.26451446,21.4388082,22.20309901,328970800,4/28/2016
21.3228054,21.54572434,21.04302132,21.37967229,274126000,4/29/2016
21.30006218,21.40014846,21.01800289,21.37512689,192640400,5/2/2016
21.65036201,21.77774329,21.30916068,21.42744305,227325200,5/3/2016
21.42517281,21.81414218,21.34100917,21.65491382,164102000,5/4/2016
21.33819962,21.52814755,21.21004282,21.51212795,143562000,5/5/2016
21.21920395,21.3862653,21.02010165,21.36795842,174799600,5/6/2016
21.23522377,21.45949824,21.18945222,21.28328259,131745600,5/9/2016
21.37940025,21.41372848,21.07960404,21.35880437,134747200,5/10/2016
21.17114449,21.41372757,21.15970116,21.39313168,114876400,5/11/2016
20.67452431,21.2329247,20.47542384,21.21919412,305258800,5/12/2016
20.71573067,20.97891143,20.59672812,20.59672812,177571200,5/13/2016
21.48467064,21.6013859,20.97433058,21.14368093,245039200,5/16/2016
21.39541626,21.67232753,21.28556806,21.63800106,187667600,5/17/2016
21.64029312,21.7890476,21.48696236,21.54875351,168249600,5/18/2016
21.5579052,21.65860086,21.41372875,21.65860086,121768400,5/19/2016
21.79133415,21.83939297,21.63113636,21.65859929,128104000,5/20/2016
22.06824112,22.24216946,21.89431277,21.94008431,152074400,5/23/2016
22.40465736,22.44813815,22.16207256,22.24903761,140560800,5/24/2016
22.79828453,22.82574571,22.4527168,22.58087363,152675200,5/25/2016
22.97907829,23.05231102,22.57400843,22.81201521,225324800,5/26/2016
22.96534538,22.99280831,22.71360801,22.75709054,145364800,5/27/2016
22.85321045,22.97679101,22.61520364,22.79370831,169228800,5/31/2016
22.53281403,22.77997511,22.50306383,22.66097085,116693200,6/1/2016
22.36346054,22.39092172,22.11401048,22.33599762,160766400,6/2/2016
22.40922928,22.48932728,22.30166836,22.37947909,114019600,6/3/2016
22.57172203,23.31778169,22.32456265,22.42525657,93170000,6/6/2016
22.66326332,22.85550033,22.64724372,22.71361115,89638000,6/7/2016
22.64266396,22.78455137,22.58316182,22.66097083,83392400,6/8/2016
22.80516052,22.88296956,22.53282539,22.5419797,106405600,6/9/2016
22.61749458,22.73649712,22.53739655,22.54883813,126851600,6/10/2016
22.27649689,22.68385572,22.22157279,22.58544909,152082000,6/13/2016
22.30396461,22.53739514,22.14147955,22.2719254,127727600,6/14/2016
22.23073006,22.52137369,22.20555614,22.38634982,117780800,6/15/2016
22.32456398,22.37033379,21.98586148,22.07282481,125307200,6/16/2016
21.81651115,22.11859641,21.80964586,22.11173111,244032800,6/17/2016
21.76387024,22.10028366,21.74785064,21.96983782,137647600,6/20/2016
21.94924355,22.04993746,21.66775421,21.72725635,142185600,6/21/2016
21.86685562,22.17351711,21.82108408,22.02705166,116876400,6/22/2016
21.99272156,22.03620408,21.79819731,21.95610607,128960800,6/23/2016
21.37482071,21.66317531,21.20318136,21.26268349,301245600,6/24/2016
21.06358337,21.29472488,20.94000282,21.28328155,181958400,6/27/2016
21.41830444,21.43432579,21.08646902,21.26039741,161779600,6/28/2016
21.60367393,21.63800216,21.42745655,21.5052673,146124000,6/29/2016
21.87829399,21.91719849,21.58078685,21.61282606,143345600,6/30/2016
21.94466782,22.0774027,21.81651096,21.85312646,104106000,7/1/2016
21.73870659,21.83253699,21.617415,21.83024797,110820800,7/5/2016
21.86227608,21.89202802,21.59680812,21.64944321,123796400,7/6/2016
21.95611382,22.08427068,21.88288107,21.90118795,100558400,7/7/2016
22.12545395,22.17351275,21.98127754,22.08197143,115648400,7/8/2016
22.19412041,22.34745119,22.13690727,22.14148355,95179600,7/11/2016
22.29481316,22.35889159,22.22615844,22.23760002,96670000,7/12/2016
22.16894341,22.35202437,22.16207636,22.29252397,103568800,7/13/2016
22.6083374,22.6541072,22.27192397,22.28794357,155676000,7/14/2016
22.60604858,22.72505286,22.54197017,22.63808779,120548000,7/15/2016
22.84634018,22.91499487,22.5648509,22.5877358,145975600,7/18/2016
22.85550308,22.88525328,22.73420977,22.78455761,95119600,7/19/2016
22.87609863,22.9905249,22.8257508,22.88525294,105104000,7/20/2016
22.7548027,23.11410104,22.68614626,22.84634405,130808000,7/21/2016
22.5785923,22.72505779,22.49849252,22.71590347,113254800,7/22/2016
22.27649689,22.61977557,22.18037928,22.48475346,161531600,7/25/2016
22.12316895,22.42067787,22.06595582,22.15749717,224959200,7/26/2016
23.56036568,23.88075955,23.51459587,23.86245093,369379200,7/27/2016
23.87846756,23.90364147,23.53061255,23.53290156,159479200,7/28/2016
23.84872055,23.92653131,23.727429,23.84414427,110934800,7/29/2016
24.26981163,24.29269653,23.89449362,23.89449362,152671600,8/1/2016
23.91050911,24.27438373,23.80065915,24.26980745,135266400,8/2/2016
